VIN_1_10,County,City,State,Postal_Code,Model_Year,Make,Model,Electric_Vehicle_Type,Electric_Range,Base_MSRP,Legislative_District,DOL_Vehicle_ID,Electric_Utility
1G1RB6S52J,king,kent,WA,98031,2018,chevrolet,volt,plug-in hybrid electric vehicle (phev),53,0,47,186181586,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJXCBE46G,king,newcastle,WA,98059,2016,tesla,model x,battery electric vehicle (bev),200,0,41,4196909,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WA1LAAGE7M,king,bellevue,WA,98006,2021,audi,e-tron,battery electric vehicle (bev),222,0,41,132790983,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1G1FZ6S07K,king,burien,WA,98166,2019,chevrolet,bolt ev,battery electric vehicle (bev),238,0,34,475073588,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KNDCC3LD8J,king,seattle,WA,98125,2018,kia,niro,plug-in hybrid electric vehicle (phev),26,0,46,476485110,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WBA33AG09P,king,seattle,WA,98133,2023,bmw,530e,plug-in hybrid electric vehicle (phev),18,0,32,245505410,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WMZ23BS02P,king,seattle,WA,98112,2023,mini,countryman,plug-in hybrid electric vehicle (phev),17,0,43,251245452,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JTJKKCFZ3N,clark,vancouver,WA,98664,2022,lexus,nx,plug-in hybrid electric vehicle (phev),37,0,49,211950476,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
5YJSA1V46F,clark,camas,WA,98607,2015,tesla,model s,battery electric vehicle (bev),208,0,18,475083997,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
5YJXCBE46L,king,sammamish,WA,98074,2020,tesla,model x,battery electric vehicle (bev),293,0,45,256323546,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KNDPYDAH4P,yakima,yakima,WA,98902,2023,kia,sportage,plug-in hybrid electric vehicle (phev),34,0,15,228793407,PACIFICORP
3FA6P0SU7F,clark,vancouver,WA,98682,2015,ford,fusion,plug-in hybrid electric vehicle (phev),19,0,17,255558943,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
1FMCU0KZ1N,clark,camas,WA,98607,2022,ford,escape,plug-in hybrid electric vehicle (phev),38,0,18,192539574,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
3FA6P0PU6D,clark,vancouver,WA,98683,2013,ford,fusion,plug-in hybrid electric vehicle (phev),19,0,17,203839401,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
KNDPYDDH4R,king,kirkland,WA,98034,2024,kia,sportage,plug-in hybrid electric vehicle (phev),34,0,45,264459569,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
3FA6P0SUXF,king,seattle,WA,98133,2015,ford,fusion,plug-in hybrid electric vehicle (phev),19,0,46,288496729,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JTDKN3DP3F,king,seattle,WA,98133,2015,toyota,prius plug-in,plug-in hybrid electric vehicle (phev),6,0,46,251535721,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KM8JFDA21P,king,seattle,WA,98125,2023,hyundai,tucson,plug-in hybrid electric vehicle (phev),33,0,46,241600026,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JTMFB3FVXP,king,seattle,WA,98125,2023,toyota,rav4 prime,plug-in hybrid electric vehicle (phev),42,0,46,229823590,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5YJSA1H1XF,king,sammamish,WA,98074,2015,tesla,model s,battery electric vehicle (bev),208,0,45,207495102,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
JTDACACU6R,clark,washougal,WA,98671,2024,toyota,prius prime,plug-in hybrid electric vehicle (phev),39,0,18,266565603,BONNEVILLE POWER ADMINISTRATION||PACIFICORP||PUD NO 1 OF CLARK COUNTY - (WA)
KNDJP3AE1G,king,seattle,WA,98125,2016,kia,soul,battery electric vehicle (bev),93,31950,46,106774188,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5YM23CS02R,king,tukwila,WA,98168,2024,bmw,xm,plug-in hybrid electric vehicle (phev),31,0,11,261213809,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WBY1Z2C51E,king,redmond,WA,98052,2014,bmw,i3,battery electric vehicle (bev),81,0,45,215887850,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJXCDE26L,king,bellevue,WA,98004,2020,tesla,model x,battery electric vehicle (bev),289,0,41,2097938,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJSA1S12E,yakima,yakima,WA,98902,2014,tesla,model s,battery electric vehicle (bev),208,69900,14,123446403,PACIFICORP
3FA6P0SU9G,king,duvall,WA,98019,2016,ford,fusion,plug-in hybrid electric vehicle (phev),19,0,45,177679484,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJSA1E45J,clark,vancouver,WA,98685,2018,tesla,model s,battery electric vehicle (bev),249,0,18,182200427,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
3C3CFFGEXJ,king,seattle,WA,98125,2018,fiat,500,battery electric vehicle (bev),84,0,46,195164994,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JTMFB3FV2P,clark,vancouver,WA,98660,2023,toyota,rav4 prime,plug-in hybrid electric vehicle (phev),42,0,49,228705725,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
5YJSA1DP1C,kitsap,bainbridge island,WA,98110,2012,tesla,model s,battery electric vehicle (bev),265,59900,23,173205105,PUGET SOUND ENERGY INC
JTDACACUXR,thurston,olympia,WA,98502,2024,toyota,prius prime,plug-in hybrid electric vehicle (phev),39,0,35,262467579,NO KNOWN ELECTRIC UTILITY SERVICE
YV4BR00K2M,king,bothell,WA,98011,2021,volvo,xc90,plug-in hybrid electric vehicle (phev),18,0,1,261603156,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
3MW39FS05R,yakima,zillah,WA,98953,2024,bmw,330e,plug-in hybrid electric vehicle (phev),20,0,15,264425178,PACIFICORP
KNDRMDLHXN,cowlitz,woodland,WA,98674,2022,kia,sorento,plug-in hybrid electric vehicle (phev),32,0,20,203270119,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY
WBY8P8C09L,king,shoreline,WA,98155,2020,bmw,i3,plug-in hybrid electric vehicle (phev),126,0,32,261924582,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KNDCC3LD5J,kitsap,bainbridge island,WA,98110,2018,kia,niro,plug-in hybrid electric vehicle (phev),26,0,23,137114995,PUGET SOUND ENERGY INC
WBY8P2C00L,king,seattle,WA,98122,2020,bmw,i3,battery electric vehicle (bev),153,0,37,132197810,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WBY7Z8C5XJ,king,maple valley,WA,98038,2018,bmw,i3,plug-in hybrid electric vehicle (phev),97,0,5,144456420,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5UXTS1C05L,kitsap,bainbridge island,WA,98110,2020,bmw,x3,plug-in hybrid electric vehicle (phev),17,0,23,109855994,PUGET SOUND ENERGY INC
KM8JFDD28R,kitsap,poulsbo,WA,98370,2024,hyundai,tucson,plug-in hybrid electric vehicle (phev),33,0,23,266742129,PUGET SOUND ENERGY INC
5YJXCAE46K,king,kirkland,WA,98034,2019,tesla,model x,battery electric vehicle (bev),289,0,45,252676063,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1C4RJXP65R,king,tukwila,WA,98168,2024,jeep,wrangler,plug-in hybrid electric vehicle (phev),21,0,11,251219307,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
2C4RC1L76L,king,seattle,WA,98177,2020,chrysler,pacifica,plug-in hybrid electric vehicle (phev),32,0,32,138940644,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WAUTPBFF0G,king,seattle,WA,98144,2016,audi,a3,plug-in hybrid electric vehicle (phev),16,0,37,328560179,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1G1FW6S00L,snohomish,lake stevens,WA,98258,2020,chevrolet,bolt ev,battery electric vehicle (bev),259,0,44,258969518,PUGET SOUND ENERGY INC
5YJSA1E44G,king,kirkland,WA,98034,2016,tesla,model s,battery electric vehicle (bev),210,0,1,151110543,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1G1FY6S08K,clark,vancouver,WA,98662,2019,chevrolet,bolt ev,battery electric vehicle (bev),238,0,17,213622762,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
5YJSA1S11F,king,bellevue,WA,98006,2015,tesla,model s,battery electric vehicle (bev),208,0,41,476338194,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJSA1E4XG,king,kirkland,WA,98034,2016,tesla,model s,battery electric vehicle (bev),210,0,1,100900691,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
3FA6P0PU1H,king,redmond,WA,98052,2017,ford,fusion,plug-in hybrid electric vehicle (phev),21,0,48,212653178,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WP0AB2Y15L,king,bellevue,WA,98004,2020,porsche,taycan,battery electric vehicle (bev),203,0,41,116942094,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJXCDE28H,clark,vancouver,WA,98682,2017,tesla,model x,battery electric vehicle (bev),200,0,17,295113717,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
YV4BK0DP0L,clark,ridgefield,WA,98642,2020,volvo,xc60,plug-in hybrid electric vehicle (phev),19,0,18,104811647,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
WP1AE2A25H,king,kirkland,WA,98033,2017,porsche,cayenne,plug-in hybrid electric vehicle (phev),14,0,48,329111198,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1FAHP3R41C,king,kirkland,WA,98033,2012,ford,focus,battery electric vehicle (bev),76,0,45,134641930,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1C4JJXP62M,king,seattle,WA,98177,2021,jeep,wrangler,plug-in hybrid electric vehicle (phev),25,0,36,185970585,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
3C3CFFGE2E,king,shoreline,WA,98177,2014,fiat,500,battery electric vehicle (bev),87,0,32,349736467,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KNDCD3LD3J,snohomish,stanwood,WA,98292,2018,kia,niro,plug-in hybrid electric vehicle (phev),26,0,10,329581577,BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY
3C3CFFGE9F,kitsap,port orchard,WA,98367,2015,fiat,500,battery electric vehicle (bev),87,0,35,241871066,PUGET SOUND ENERGY INC
3FA6P0PU8D,king,seattle,WA,98146,2013,ford,fusion,plug-in hybrid electric vehicle (phev),19,0,34,245066951,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1G6RR1E42E,king,burien,WA,98146,2014,cadillac,elr,plug-in hybrid electric vehicle (phev),37,0,34,185697634,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
7JRH60FD2N,thurston,yelm,WA,98597,2022,volvo,s60,plug-in hybrid electric vehicle (phev),41,0,2,218315625,PUGET SOUND ENERGY INC
1C4RJYE69R,king,kent,WA,98032,2024,jeep,grand cherokee,plug-in hybrid electric vehicle (phev),25,0,33,268405749,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1G1RD6E48D,king,seattle,WA,98103,2013,chevrolet,volt,plug-in hybrid electric vehicle (phev),38,0,36,249197427,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5YJSA1DN7D,king,seattle,WA,98109,2013,tesla,model s,battery electric vehicle (bev),208,69900,36,185929376,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1G1RA6E43E,kitsap,silverdale,WA,98383,2014,chevrolet,volt,plug-in hybrid electric vehicle (phev),38,0,23,181228127,PUGET SOUND ENERGY INC
WMZYU7C49J,kitsap,bainbridge island,WA,98110,2018,mini,countryman,plug-in hybrid electric vehicle (phev),12,36800,23,151416863,PUGET SOUND ENERGY INC
1C4RJYE60R,king,mercer island,WA,98040,2024,jeep,grand cherokee,plug-in hybrid electric vehicle (phev),25,0,41,267535642,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1G1RG6E4XD,kitsap,kingston,WA,98346,2013,chevrolet,volt,plug-in hybrid electric vehicle (phev),38,0,23,231919075,PUGET SOUND ENERGY INC
1G1RA6S54H,snohomish,bothell,WA,98021,2017,chevrolet,volt,plug-in hybrid electric vehicle (phev),53,0,1,143918673,PUGET SOUND ENERGY INC
3FA6P0SU8F,clark,vancouver,WA,98662,2015,ford,fusion,plug-in hybrid electric vehicle (phev),19,0,17,118312358,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
YV4H60DE5P,king,bellevue,WA,98006,2023,volvo,xc60,plug-in hybrid electric vehicle (phev),35,0,41,240332704,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
LVYBC0AL7J,clark,vancouver,WA,98683,2018,volvo,s90,plug-in hybrid electric vehicle (phev),21,0,18,144423562,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
3C3CFFGE1D,clark,battle ground,WA,98604,2013,fiat,500,battery electric vehicle (bev),87,0,18,249907444,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
WVWPR7AUXH,clark,vancouver,WA,98685,2017,volkswagen,e-golf,battery electric vehicle (bev),125,0,18,240783553,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
WP0AD2A77E,king,newcastle,WA,98059,2014,porsche,panamera,plug-in hybrid electric vehicle (phev),15,0,41,270906569,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
3C3CFFGE6F,king,seattle,WA,98125,2015,fiat,500,battery electric vehicle (bev),87,0,46,114138384,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WBY1Z8C36H,king,seattle,WA,98133,2017,bmw,i3,plug-in hybrid electric vehicle (phev),97,0,36,218931555,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5YJSA1E19F,king,kent,WA,98030,2015,tesla,model s,battery electric vehicle (bev),208,0,47,262632632,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WAUTPBFF7H,king,bothell,WA,98011,2017,audi,a3,plug-in hybrid electric vehicle (phev),16,0,1,103365391,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KNDRMDLH1P,kitsap,silverdale,WA,98383,2023,kia,sorento,plug-in hybrid electric vehicle (phev),32,0,23,236166500,PUGET SOUND ENERGY INC
KNDCC3LG9K,king,bothell,WA,98011,2019,kia,niro,battery electric vehicle (bev),239,0,1,315063416,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
JTDKARFP5L,king,shoreline,WA,98177,2020,toyota,prius prime,plug-in hybrid electric vehicle (phev),25,0,32,3574896,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WBY1Z6C37H,king,seattle,WA,98116,2017,bmw,i3,battery electric vehicle (bev),81,0,34,109662598,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1G1RA6S55J,king,kirkland,WA,98034,2018,chevrolet,volt,plug-in hybrid electric vehicle (phev),53,0,45,184557642,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KM8K53AG2L,clark,vancouver,WA,98685,2020,hyundai,kona,battery electric vehicle (bev),258,0,18,257613576,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
YV4BR0CM2M,kitsap,bainbridge island,WA,98110,2021,volvo,xc90,plug-in hybrid electric vehicle (phev),18,0,23,138397801,PUGET SOUND ENERGY INC
WBY1Z2C55G,king,seattle,WA,98103,2016,bmw,i3,battery electric vehicle (bev),81,0,36,475803849,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WBY1Z8C58H,king,kent,WA,98031,2017,bmw,i3,plug-in hybrid electric vehicle (phev),97,0,47,191085121,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YV4BR0DL1L,kitsap,bainbridge island,WA,98110,2020,volvo,xc60,plug-in hybrid electric vehicle (phev),18,0,23,103005780,PUGET SOUND ENERGY INC
5YJXCDE28L,king,kirkland,WA,98033,2020,tesla,model x,battery electric vehicle (bev),289,0,45,126089547,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
LPSED3KA3M,king,seattle,WA,98121,2021,polestar,ps2,battery electric vehicle (bev),233,0,36,168512991,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
3FA6P0PU8H,kitsap,bremerton,WA,98310,2017,ford,fusion,plug-in hybrid electric vehicle (phev),21,0,23,267937064,PUGET SOUND ENERGY INC
WBY8P8C54K,king,shoreline,WA,98177,2019,bmw,i3,plug-in hybrid electric vehicle (phev),126,0,32,3465115,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5YJSA1E45F,kitsap,bainbridge island,WA,98110,2015,tesla,model s,battery electric vehicle (bev),208,0,23,104968608,PUGET SOUND ENERGY INC
3C3CFFGE2G,kitsap,port orchard,WA,98366,2016,fiat,500,battery electric vehicle (bev),84,0,26,2438439,PUGET SOUND ENERGY INC
YV4H60CW9P,king,kirkland,WA,98033,2023,volvo,xc90,plug-in hybrid electric vehicle (phev),32,0,48,237886470,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJSA1DP9C,king,bellevue,WA,98004,2012,tesla,model s,battery electric vehicle (bev),265,59900,41,103464042,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
YV4H60CAXP,clark,vancouver,WA,98682,2023,volvo,xc90,plug-in hybrid electric vehicle (phev),32,0,17,232954165,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
JTMAB3FV3P,king,seattle,WA,98125,2023,toyota,rav4 prime,plug-in hybrid electric vehicle (phev),42,0,46,251286955,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
5YJXCDE28J,king,seattle,WA,98105,2018,tesla,model x,battery electric vehicle (bev),238,0,43,253774601,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
2C4RC1L70J,king,seattle,WA,98112,2018,chrysler,pacifica,plug-in hybrid electric vehicle (phev),33,0,43,326805937,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JTDKN3DP9F,kitsap,bainbridge island,WA,98110,2015,toyota,prius plug-in,plug-in hybrid electric vehicle (phev),6,0,23,177904170,PUGET SOUND ENERGY INC
JHMZC5F37L,cowlitz,woodland,WA,98674,2020,honda,clarity,plug-in hybrid electric vehicle (phev),47,0,20,127450550,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY
JTMCB3FV9M,king,seattle,WA,98125,2021,toyota,rav4 prime,plug-in hybrid electric vehicle (phev),42,0,46,186054767,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
2C4RC1N79H,king,seattle,WA,98125,2017,chrysler,pacifica,plug-in hybrid electric vehicle (phev),33,0,46,187495745,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
JF2GTDNC5K,king,bellevue,WA,98004,2019,subaru,crosstrek,plug-in hybrid electric vehicle (phev),17,34995,41,230802106,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WDC0G5EB9K,king,seattle,WA,98109,2019,mercedes-benz,glc-class,plug-in hybrid electric vehicle (phev),10,0,36,271423099,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1FADP5CU5E,king,seattle,WA,98105,2014,ford,c-max,plug-in hybrid electric vehicle (phev),19,0,46,212260884,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1G1RB6E4XC,king,seattle,WA,98146,2012,chevrolet,volt,plug-in hybrid electric vehicle (phev),35,0,34,205566581,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
3FA6P0SU0D,thurston,rochester,WA,98579,2013,ford,fusion,plug-in hybrid electric vehicle (phev),19,0,20,138697212,PUGET SOUND ENERGY INC
KM8S6DA24P,king,seattle,WA,98146,2023,hyundai,santa fe,plug-in hybrid electric vehicle (phev),30,0,34,262730373,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KNDRMDLH8N,king,seattle,WA,98146,2022,kia,sorento,plug-in hybrid electric vehicle (phev),32,0,34,181276280,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
KL8CK6S05F,kitsap,bremerton,WA,98312,2015,chevrolet,spark,battery electric vehicle (bev),82,0,35,192693455,PUGET SOUND ENERGY INC
3FA6P0SU6J,king,seattle,WA,98109,2018,ford,fusion,plug-in hybrid electric vehicle (phev),21,0,36,349355394,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1C4JJXN64P,king,bellevue,WA,98004,2023,jeep,wrangler,plug-in hybrid electric vehicle (phev),21,0,41,238480077,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
5YJXCAE49G,snohomish,arlington,WA,98223,2016,tesla,model x,battery electric vehicle (bev),200,0,39,244540530,BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY
JTJHKCFZ8P,king,redmond,WA,98052,2023,lexus,nx,plug-in hybrid electric vehicle (phev),37,0,45,236403296,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
KL8CL6S02G,king,burien,WA,98146,2016,chevrolet,spark,battery electric vehicle (bev),82,0,34,187497138,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WBY7Z4C58J,clark,vancouver,WA,98684,2018,bmw,i3,plug-in hybrid electric vehicle (phev),97,0,17,172362018,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
KNDPZDAH9P,king,seattle,WA,98102,2023,kia,sportage,plug-in hybrid electric vehicle (phev),34,0,43,256290548,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
JHMZC5F34J,king,renton,WA,98055,2018,honda,clarity,plug-in hybrid electric vehicle (phev),47,0,11,220589946,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WVWKP7AU7G,king,shoreline,WA,98133,2016,volkswagen,e-golf,battery electric vehicle (bev),83,0,32,219247556,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
3FA6P0PU4F,king,kent,WA,98030,2015,ford,fusion,plug-in hybrid electric vehicle (phev),19,0,47,264776613,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1G1RA6E43D,king,seattle,WA,98117,2013,chevrolet,volt,plug-in hybrid electric vehicle (phev),38,0,36,196838736,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1N4AZ1BP1L,yakima,yakima,WA,98902,2020,nissan,leaf,battery electric vehicle (bev),149,0,14,138245117,PACIFICORP
JA3215H15C,kitsap,bainbridge island,WA,98110,2012,mitsubishi,i-miev,battery electric vehicle (bev),62,0,23,260854107,PUGET SOUND ENERGY INC
5YJXCBE23K,king,kirkland,WA,98033,2019,tesla,model x,battery electric vehicle (bev),289,0,48,476765754,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
7JRBR0FLXL,clark,vancouver,WA,98683,2020,volvo,s60,plug-in hybrid electric vehicle (phev),22,0,17,115190659,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
KM8JFDA24P,thurston,olympia,WA,98512,2023,hyundai,tucson,plug-in hybrid electric vehicle (phev),33,0,35,236460311,PUGET SOUND ENERGY INC
SADHB2S19K,king,kirkland,WA,98034,2019,jaguar,i-pace,battery electric vehicle (bev),234,0,45,121914236,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WDC0G5EB0K,king,bellevue,WA,98006,2019,mercedes-benz,glc-class,plug-in hybrid electric vehicle (phev),10,0,41,333170883,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WP1AE2A22G,king,bellevue,WA,98005,2016,porsche,cayenne,plug-in hybrid electric vehicle (phev),14,0,48,100892088,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1FADP5CU7F,king,des moines,WA,98198,2015,ford,c-max,plug-in hybrid electric vehicle (phev),19,0,30,135966736,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
JTMAB3FV3N,king,seattle,WA,98122,2022,toyota,rav4 prime,plug-in hybrid electric vehicle (phev),42,0,37,211799045,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WMZYU7C51K,clark,vancouver,WA,98662,2019,mini,countryman,plug-in hybrid electric vehicle (phev),12,36900,17,125810779,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
WVWPR7AU7K,snohomish,mukilteo,WA,98275,2019,volkswagen,e-golf,battery electric vehicle (bev),125,0,21,110026171,PUGET SOUND ENERGY INC
WBY8P6C04L,king,kirkland,WA,98034,2020,bmw,i3,battery electric vehicle (bev),153,0,45,110796780,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
1N4BZ1DP1L,kitsap,silverdale,WA,98383,2020,nissan,leaf,battery electric vehicle (bev),215,0,23,142917904,PUGET SOUND ENERGY INC
1G1FW6S00J,king,seattle,WA,98107,2018,chevrolet,bolt ev,battery electric vehicle (bev),238,0,43,188557274,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
1G1FX6S01K,thurston,rainier,WA,98576,2019,chevrolet,bolt ev,battery electric vehicle (bev),238,0,20,147445301,PUGET SOUND ENERGY INC
1G1RD6E49E,king,burien,WA,98146,2014,chevrolet,volt,plug-in hybrid electric vehicle (phev),38,0,34,232837300,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
WA1F2AFYXM,king,kirkland,WA,98033,2021,audi,q5 e,plug-in hybrid electric vehicle (phev),18,0,45,151655633,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
WP0AD2A72E,king,bellevue,WA,98006,2014,porsche,panamera,plug-in hybrid electric vehicle (phev),15,0,41,208185022,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
